index,price_id,date,client_category,house_category_id
,900,2018-03-31 00:00:00.000000,COMPANY_WORKER,4
,901,2018-03-31 00:00:00.000000,NON_COMPANY_WORKER,4
,902,2018-03-31 00:00:00.000000,NON_COMPANY_WORKER,5
,903,2018-03-31 00:00:00.000000,COMPANY_WORKER,5
,904,2018-03-31 00:00:00.000000,COMPANY_WORKER,3
,905,2018-03-31 00:00:00.000000,NON_COMPANY_WORKER,3
,906,2018-04-01 00:00:00.000000,COMPANY_WORKER,1
,907,2018-04-01 00:00:00.000000,NON_COMPANY_WORKER,1
,908,2018-04-01 00:00:00.000000,COMPANY_WORKER,2
,909,2018-04-01 00:00:00.000000,NON_COMPANY_WORKER,2
,910,2018-04-01 00:00:00.000000,COMPANY_WORKER,4
,911,2018-04-01 00:00:00.000000,NON_COMPANY_WORKER,4
,912,2018-04-01 00:00:00.000000,NON_COMPANY_WORKER,5
,913,2018-04-01 00:00:00.000000,COMPANY_WORKER,5
,914,2018-04-01 00:00:00.000000,COMPANY_WORKER,3
,915,2018-04-01 00:00:00.000000,NON_COMPANY_WORKER,3
,916,2018-04-02 00:00:00.000000,COMPANY_WORKER,1
,917,2018-04-02 00:00:00.000000,NON_COMPANY_WORKER,1
,918,2018-04-02 00:00:00.000000,COMPANY_WORKER,2
,919,2018-04-02 00:00:00.000000,NON_COMPANY_WORKER,2
,920,2018-04-02 00:00:00.000000,COMPANY_WORKER,4
,921,2018-04-02 00:00:00.000000,NON_COMPANY_WORKER,4
,922,2018-04-02 00:00:00.000000,NON_COMPANY_WORKER,5
,923,2018-04-02 00:00:00.000000,COMPANY_WORKER,5
,924,2018-04-02 00:00:00.000000,COMPANY_WORKER,3
,925,2018-04-02 00:00:00.000000,NON_COMPANY_WORKER,3
,926,2018-04-03 00:00:00.000000,COMPANY_WORKER,1
,927,2018-04-03 00:00:00.000000,NON_COMPANY_WORKER,1
,928,2018-04-03 00:00:00.000000,COMPANY_WORKER,2
,929,2018-04-03 00:00:00.000000,NON_COMPANY_WORKER,2
,930,2018-04-03 00:00:00.000000,COMPANY_WORKER,4
,931,2018-04-03 00:00:00.000000,NON_COMPANY_WORKER,4
,932,2018-04-03 00:00:00.000000,NON_COMPANY_WORKER,5
,933,2018-04-03 00:00:00.000000,COMPANY_WORKER,5
,934,2018-04-03 00:00:00.000000,COMPANY_WORKER,3
,935,2018-04-03 00:00:00.000000,NON_COMPANY_WORKER,3
,936,2018-04-04 00:00:00.000000,COMPANY_WORKER,1
,937,2018-04-04 00:00:00.000000,NON_COMPANY_WORKER,1
,938,2018-04-04 00:00:00.000000,COMPANY_WORKER,2
,939,2018-04-04 00:00:00.000000,NON_COMPANY_WORKER,2
,940,2018-04-04 00:00:00.000000,COMPANY_WORKER,4
,941,2018-04-04 00:00:00.000000,NON_COMPANY_WORKER,4
,942,2018-04-04 00:00:00.000000,NON_COMPANY_WORKER,5
,943,2018-04-04 00:00:00.000000,COMPANY_WORKER,5
,944,2018-04-04 00:00:00.000000,COMPANY_WORKER,3
,945,2018-04-04 00:00:00.000000,NON_COMPANY_WORKER,3
,946,2018-04-05 00:00:00.000000,COMPANY_WORKER,1
,947,2018-04-05 00:00:00.000000,NON_COMPANY_WORKER,1
,948,2018-04-05 00:00:00.000000,COMPANY_WORKER,2
,949,2018-04-05 00:00:00.000000,NON_COMPANY_WORKER,2
,950,2018-04-05 00:00:00.000000,COMPANY_WORKER,4
,951,2018-04-05 00:00:00.000000,NON_COMPANY_WORKER,4
,952,2018-04-05 00:00:00.000000,NON_COMPANY_WORKER,5
,953,2018-04-05 00:00:00.000000,COMPANY_WORKER,5
,954,2018-04-05 00:00:00.000000,COMPANY_WORKER,3
,955,2018-04-05 00:00:00.000000,NON_COMPANY_WORKER,3
,956,2018-04-06 00:00:00.000000,COMPANY_WORKER,1
,957,2018-04-06 00:00:00.000000,NON_COMPANY_WORKER,1
,958,2018-04-06 00:00:00.000000,COMPANY_WORKER,2
,959,2018-04-06 00:00:00.000000,NON_COMPANY_WORKER,2
,960,2018-04-06 00:00:00.000000,COMPANY_WORKER,4
,961,2018-04-06 00:00:00.000000,NON_COMPANY_WORKER,4
,962,2018-04-06 00:00:00.000000,NON_COMPANY_WORKER,5
,963,2018-04-06 00:00:00.000000,COMPANY_WORKER,5
,964,2018-04-06 00:00:00.000000,COMPANY_WORKER,3
,965,2018-04-06 00:00:00.000000,NON_COMPANY_WORKER,3
,966,2018-04-07 00:00:00.000000,COMPANY_WORKER,1
,967,2018-04-07 00:00:00.000000,NON_COMPANY_WORKER,1
,968,2018-04-07 00:00:00.000000,COMPANY_WORKER,2
,969,2018-04-07 00:00:00.000000,NON_COMPANY_WORKER,2
,970,2018-04-07 00:00:00.000000,COMPANY_WORKER,4
,971,2018-04-07 00:00:00.000000,NON_COMPANY_WORKER,4
,972,2018-04-07 00:00:00.000000,NON_COMPANY_WORKER,5
,973,2018-04-07 00:00:00.000000,COMPANY_WORKER,5
,974,2018-04-07 00:00:00.000000,COMPANY_WORKER,3
,975,2018-04-07 00:00:00.000000,NON_COMPANY_WORKER,3
,976,2018-04-08 00:00:00.000000,COMPANY_WORKER,1
,977,2018-04-08 00:00:00.000000,NON_COMPANY_WORKER,1
,978,2018-04-08 00:00:00.000000,COMPANY_WORKER,2
,979,2018-04-08 00:00:00.000000,NON_COMPANY_WORKER,2
,980,2018-04-08 00:00:00.000000,COMPANY_WORKER,4
,981,2018-04-08 00:00:00.000000,NON_COMPANY_WORKER,4
,982,2018-04-08 00:00:00.000000,NON_COMPANY_WORKER,5
,983,2018-04-08 00:00:00.000000,COMPANY_WORKER,5
,984,2018-04-08 00:00:00.000000,COMPANY_WORKER,3
,985,2018-04-08 00:00:00.000000,NON_COMPANY_WORKER,3
,986,2018-04-09 00:00:00.000000,COMPANY_WORKER,1
,987,2018-04-09 00:00:00.000000,NON_COMPANY_WORKER,1
,988,2018-04-09 00:00:00.000000,COMPANY_WORKER,2
,989,2018-04-09 00:00:00.000000,NON_COMPANY_WORKER,2
,990,2018-04-09 00:00:00.000000,COMPANY_WORKER,4
,991,2018-04-09 00:00:00.000000,NON_COMPANY_WORKER,4
,992,2018-04-09 00:00:00.000000,NON_COMPANY_WORKER,5
,993,2018-04-09 00:00:00.000000,COMPANY_WORKER,5
,994,2018-04-09 00:00:00.000000,COMPANY_WORKER,3
,995,2018-04-09 00:00:00.000000,NON_COMPANY_WORKER,3
,996,2018-04-10 00:00:00.000000,COMPANY_WORKER,1
,997,2018-04-10 00:00:00.000000,NON_COMPANY_WORKER,1
,998,2018-04-10 00:00:00.000000,COMPANY_WORKER,2
,999,2018-04-10 00:00:00.000000,NON_COMPANY_WORKER,2
,1000,2018-04-10 00:00:00.000000,COMPANY_WORKER,4
,1001,2018-04-10 00:00:00.000000,NON_COMPANY_WORKER,4
,1002,2018-04-10 00:00:00.000000,NON_COMPANY_WORKER,5
,1003,2018-04-10 00:00:00.000000,COMPANY_WORKER,5
,1004,2018-04-10 00:00:00.000000,COMPANY_WORKER,3
,1005,2018-04-10 00:00:00.000000,NON_COMPANY_WORKER,3
,1006,2018-04-11 00:00:00.000000,COMPANY_WORKER,1
,1007,2018-04-11 00:00:00.000000,NON_COMPANY_WORKER,1
,1008,2018-04-11 00:00:00.000000,COMPANY_WORKER,2
,1009,2018-04-11 00:00:00.000000,NON_COMPANY_WORKER,2
,1010,2018-04-11 00:00:00.000000,COMPANY_WORKER,4
,1011,2018-04-11 00:00:00.000000,NON_COMPANY_WORKER,4
,1012,2018-04-11 00:00:00.000000,NON_COMPANY_WORKER,5
,1013,2018-04-11 00:00:00.000000,COMPANY_WORKER,5
,1014,2018-04-11 00:00:00.000000,COMPANY_WORKER,3
,1015,2018-04-11 00:00:00.000000,NON_COMPANY_WORKER,3
,1016,2018-04-12 00:00:00.000000,COMPANY_WORKER,1
,1017,2018-04-12 00:00:00.000000,NON_COMPANY_WORKER,1
,1018,2018-04-12 00:00:00.000000,COMPANY_WORKER,2
,1019,2018-04-12 00:00:00.000000,NON_COMPANY_WORKER,2
,1020,2018-04-12 00:00:00.000000,COMPANY_WORKER,4
,1021,2018-04-12 00:00:00.000000,NON_COMPANY_WORKER,4
,1022,2018-04-12 00:00:00.000000,NON_COMPANY_WORKER,5
,1023,2018-04-12 00:00:00.000000,COMPANY_WORKER,5
,1024,2018-04-12 00:00:00.000000,COMPANY_WORKER,3
,1025,2018-04-12 00:00:00.000000,NON_COMPANY_WORKER,3
,1026,2018-04-13 00:00:00.000000,COMPANY_WORKER,1
,1027,2018-04-13 00:00:00.000000,NON_COMPANY_WORKER,1
,1028,2018-04-13 00:00:00.000000,COMPANY_WORKER,2
,1029,2018-04-13 00:00:00.000000,NON_COMPANY_WORKER,2
,1030,2018-04-13 00:00:00.000000,COMPANY_WORKER,4
,1031,2018-04-13 00:00:00.000000,NON_COMPANY_WORKER,4
,1032,2018-04-13 00:00:00.000000,NON_COMPANY_WORKER,5
,1033,2018-04-13 00:00:00.000000,COMPANY_WORKER,5
,1034,2018-04-13 00:00:00.000000,COMPANY_WORKER,3
,1035,2018-04-13 00:00:00.000000,NON_COMPANY_WORKER,3
,1036,2018-04-14 00:00:00.000000,COMPANY_WORKER,1
,1037,2018-04-14 00:00:00.000000,NON_COMPANY_WORKER,1
,1038,2018-04-14 00:00:00.000000,COMPANY_WORKER,2
,1039,2018-04-14 00:00:00.000000,NON_COMPANY_WORKER,2
,1040,2018-04-14 00:00:00.000000,COMPANY_WORKER,4
,1041,2018-04-14 00:00:00.000000,NON_COMPANY_WORKER,4
,1042,2018-04-14 00:00:00.000000,NON_COMPANY_WORKER,5
,1043,2018-04-14 00:00:00.000000,COMPANY_WORKER,5
,1044,2018-04-14 00:00:00.000000,COMPANY_WORKER,3
,1045,2018-04-14 00:00:00.000000,NON_COMPANY_WORKER,3
,1046,2018-04-15 00:00:00.000000,COMPANY_WORKER,1
,1047,2018-04-15 00:00:00.000000,NON_COMPANY_WORKER,1
,1048,2018-04-15 00:00:00.000000,COMPANY_WORKER,2
,1049,2018-04-15 00:00:00.000000,NON_COMPANY_WORKER,2
,1050,2018-04-15 00:00:00.000000,COMPANY_WORKER,4
,1051,2018-04-15 00:00:00.000000,NON_COMPANY_WORKER,4
,1052,2018-04-15 00:00:00.000000,NON_COMPANY_WORKER,5
,1053,2018-04-15 00:00:00.000000,COMPANY_WORKER,5
,1054,2018-04-15 00:00:00.000000,COMPANY_WORKER,3
,1055,2018-04-15 00:00:00.000000,NON_COMPANY_WORKER,3
,1056,2018-04-16 00:00:00.000000,COMPANY_WORKER,1
,1057,2018-04-16 00:00:00.000000,NON_COMPANY_WORKER,1
,1058,2018-04-16 00:00:00.000000,COMPANY_WORKER,2
,1059,2018-04-16 00:00:00.000000,NON_COMPANY_WORKER,2
,1060,2018-04-16 00:00:00.000000,COMPANY_WORKER,4
,1061,2018-04-16 00:00:00.000000,NON_COMPANY_WORKER,4
,1062,2018-04-16 00:00:00.000000,NON_COMPANY_WORKER,5
,1063,2018-04-16 00:00:00.000000,COMPANY_WORKER,5
,1064,2018-04-16 00:00:00.000000,COMPANY_WORKER,3
,1065,2018-04-16 00:00:00.000000,NON_COMPANY_WORKER,3
,1066,2018-04-17 00:00:00.000000,COMPANY_WORKER,1
,1067,2018-04-17 00:00:00.000000,NON_COMPANY_WORKER,1
,1068,2018-04-17 00:00:00.000000,COMPANY_WORKER,2
,1069,2018-04-17 00:00:00.000000,NON_COMPANY_WORKER,2
,1070,2018-04-17 00:00:00.000000,COMPANY_WORKER,4
,1071,2018-04-17 00:00:00.000000,NON_COMPANY_WORKER,4
,1072,2018-04-17 00:00:00.000000,NON_COMPANY_WORKER,5
,1073,2018-04-17 00:00:00.000000,COMPANY_WORKER,5
,1074,2018-04-17 00:00:00.000000,COMPANY_WORKER,3
,1075,2018-04-17 00:00:00.000000,NON_COMPANY_WORKER,3
,1076,2018-04-18 00:00:00.000000,COMPANY_WORKER,1
,1077,2018-04-18 00:00:00.000000,NON_COMPANY_WORKER,1
,1078,2018-04-18 00:00:00.000000,COMPANY_WORKER,2
,1079,2018-04-18 00:00:00.000000,NON_COMPANY_WORKER,2
,1080,2018-04-18 00:00:00.000000,COMPANY_WORKER,4
,1081,2018-04-18 00:00:00.000000,NON_COMPANY_WORKER,4
,1082,2018-04-18 00:00:00.000000,NON_COMPANY_WORKER,5
,1083,2018-04-18 00:00:00.000000,COMPANY_WORKER,5
,1084,2018-04-18 00:00:00.000000,COMPANY_WORKER,3
,1085,2018-04-18 00:00:00.000000,NON_COMPANY_WORKER,3
,1086,2018-04-19 00:00:00.000000,COMPANY_WORKER,1
,1087,2018-04-19 00:00:00.000000,NON_COMPANY_WORKER,1
,1088,2018-04-19 00:00:00.000000,COMPANY_WORKER,2
,1089,2018-04-19 00:00:00.000000,NON_COMPANY_WORKER,2
,1090,2018-04-19 00:00:00.000000,COMPANY_WORKER,4
,1091,2018-04-19 00:00:00.000000,NON_COMPANY_WORKER,4
,1092,2018-04-19 00:00:00.000000,NON_COMPANY_WORKER,5
,1093,2018-04-19 00:00:00.000000,COMPANY_WORKER,5
,1094,2018-04-19 00:00:00.000000,COMPANY_WORKER,3
,1095,2018-04-19 00:00:00.000000,NON_COMPANY_WORKER,3
,1096,2018-04-20 00:00:00.000000,COMPANY_WORKER,1
,1097,2018-04-20 00:00:00.000000,NON_COMPANY_WORKER,1
,1098,2018-04-20 00:00:00.000000,COMPANY_WORKER,2
,1099,2018-04-20 00:00:00.000000,NON_COMPANY_WORKER,2
,1100,2018-04-20 00:00:00.000000,COMPANY_WORKER,4
,1101,2018-04-20 00:00:00.000000,NON_COMPANY_WORKER,4
,1102,2018-04-20 00:00:00.000000,NON_COMPANY_WORKER,5
,1103,2018-04-20 00:00:00.000000,COMPANY_WORKER,5
,1104,2018-04-20 00:00:00.000000,COMPANY_WORKER,3
,1105,2018-04-20 00:00:00.000000,NON_COMPANY_WORKER,3
,1106,2018-04-21 00:00:00.000000,COMPANY_WORKER,1
,1107,2018-04-21 00:00:00.000000,NON_COMPANY_WORKER,1
,1108,2018-04-21 00:00:00.000000,COMPANY_WORKER,2
,1109,2018-04-21 00:00:00.000000,NON_COMPANY_WORKER,2
,1110,2018-04-21 00:00:00.000000,COMPANY_WORKER,4
,1111,2018-04-21 00:00:00.000000,NON_COMPANY_WORKER,4
,1112,2018-04-21 00:00:00.000000,NON_COMPANY_WORKER,5
,1113,2018-04-21 00:00:00.000000,COMPANY_WORKER,5
,1114,2018-04-21 00:00:00.000000,COMPANY_WORKER,3
,1115,2018-04-21 00:00:00.000000,NON_COMPANY_WORKER,3
,1116,2018-04-22 00:00:00.000000,COMPANY_WORKER,1
,1117,2018-04-22 00:00:00.000000,NON_COMPANY_WORKER,1
,1118,2018-04-22 00:00:00.000000,COMPANY_WORKER,2
,1119,2018-04-22 00:00:00.000000,NON_COMPANY_WORKER,2
,1120,2018-04-22 00:00:00.000000,COMPANY_WORKER,4
,1121,2018-04-22 00:00:00.000000,NON_COMPANY_WORKER,4
,1122,2018-04-22 00:00:00.000000,NON_COMPANY_WORKER,5
,1123,2018-04-22 00:00:00.000000,COMPANY_WORKER,5
,1124,2018-04-22 00:00:00.000000,COMPANY_WORKER,3
,1125,2018-04-22 00:00:00.000000,NON_COMPANY_WORKER,3
,1126,2018-04-23 00:00:00.000000,COMPANY_WORKER,1
,1127,2018-04-23 00:00:00.000000,NON_COMPANY_WORKER,1
,1128,2018-04-23 00:00:00.000000,COMPANY_WORKER,2
,1129,2018-04-23 00:00:00.000000,NON_COMPANY_WORKER,2
,1130,2018-04-23 00:00:00.000000,COMPANY_WORKER,4
,1131,2018-04-23 00:00:00.000000,NON_COMPANY_WORKER,4
,1132,2018-04-23 00:00:00.000000,NON_COMPANY_WORKER,5
,1133,2018-04-23 00:00:00.000000,COMPANY_WORKER,5
,1134,2018-04-23 00:00:00.000000,COMPANY_WORKER,3
,1135,2018-04-23 00:00:00.000000,NON_COMPANY_WORKER,3
,1136,2018-04-24 00:00:00.000000,COMPANY_WORKER,1
,1137,2018-04-24 00:00:00.000000,NON_COMPANY_WORKER,1
,1138,2018-04-24 00:00:00.000000,COMPANY_WORKER,2
,1139,2018-04-24 00:00:00.000000,NON_COMPANY_WORKER,2
,1140,2018-04-24 00:00:00.000000,COMPANY_WORKER,4
,1141,2018-04-24 00:00:00.000000,NON_COMPANY_WORKER,4
,1142,2018-04-24 00:00:00.000000,NON_COMPANY_WORKER,5
,1143,2018-04-24 00:00:00.000000,COMPANY_WORKER,5
,1144,2018-04-24 00:00:00.000000,COMPANY_WORKER,3
,1145,2018-04-24 00:00:00.000000,NON_COMPANY_WORKER,3
,1146,2018-04-25 00:00:00.000000,COMPANY_WORKER,1
,1147,2018-04-25 00:00:00.000000,NON_COMPANY_WORKER,1
,1148,2018-04-25 00:00:00.000000,COMPANY_WORKER,2
,1149,2018-04-25 00:00:00.000000,NON_COMPANY_WORKER,2
,1150,2018-04-25 00:00:00.000000,COMPANY_WORKER,4
,1151,2018-04-25 00:00:00.000000,NON_COMPANY_WORKER,4
,1152,2018-04-25 00:00:00.000000,NON_COMPANY_WORKER,5
,1153,2018-04-25 00:00:00.000000,COMPANY_WORKER,5
,1154,2018-04-25 00:00:00.000000,COMPANY_WORKER,3
,1155,2018-04-25 00:00:00.000000,NON_COMPANY_WORKER,3
,1156,2018-04-26 00:00:00.000000,COMPANY_WORKER,1
,1157,2018-04-26 00:00:00.000000,NON_COMPANY_WORKER,1
,1158,2018-04-26 00:00:00.000000,COMPANY_WORKER,2
,1159,2018-04-26 00:00:00.000000,NON_COMPANY_WORKER,2
,1160,2018-04-26 00:00:00.000000,COMPANY_WORKER,4
,1161,2018-04-26 00:00:00.000000,NON_COMPANY_WORKER,4
,1162,2018-04-26 00:00:00.000000,NON_COMPANY_WORKER,5
,1163,2018-04-26 00:00:00.000000,COMPANY_WORKER,5
,1164,2018-04-26 00:00:00.000000,COMPANY_WORKER,3
,1165,2018-04-26 00:00:00.000000,NON_COMPANY_WORKER,3
,1166,2018-04-27 00:00:00.000000,COMPANY_WORKER,1
,1167,2018-04-27 00:00:00.000000,NON_COMPANY_WORKER,1
,1168,2018-04-27 00:00:00.000000,COMPANY_WORKER,2
,1169,2018-04-27 00:00:00.000000,NON_COMPANY_WORKER,2
,1170,2018-04-27 00:00:00.000000,COMPANY_WORKER,4
,1171,2018-04-27 00:00:00.000000,NON_COMPANY_WORKER,4
,1172,2018-04-27 00:00:00.000000,NON_COMPANY_WORKER,5
,1173,2018-04-27 00:00:00.000000,COMPANY_WORKER,5
,1174,2018-04-27 00:00:00.000000,COMPANY_WORKER,3
,1175,2018-04-27 00:00:00.000000,NON_COMPANY_WORKER,3
,1176,2018-04-28 00:00:00.000000,COMPANY_WORKER,1
,1177,2018-04-28 00:00:00.000000,NON_COMPANY_WORKER,1
,1178,2018-04-28 00:00:00.000000,COMPANY_WORKER,2
,1179,2018-04-28 00:00:00.000000,NON_COMPANY_WORKER,2
,1180,2018-04-28 00:00:00.000000,COMPANY_WORKER,4
,1181,2018-04-28 00:00:00.000000,NON_COMPANY_WORKER,4
,1182,2018-04-28 00:00:00.000000,NON_COMPANY_WORKER,5
,1183,2018-04-28 00:00:00.000000,COMPANY_WORKER,5
,1184,2018-04-28 00:00:00.000000,COMPANY_WORKER,3
,1185,2018-04-28 00:00:00.000000,NON_COMPANY_WORKER,3
,1186,2018-04-29 00:00:00.000000,COMPANY_WORKER,1
,1187,2018-04-29 00:00:00.000000,NON_COMPANY_WORKER,1
,1188,2018-04-29 00:00:00.000000,COMPANY_WORKER,2
,1189,2018-04-29 00:00:00.000000,NON_COMPANY_WORKER,2
,1190,2018-04-29 00:00:00.000000,COMPANY_WORKER,4
,1191,2018-04-29 00:00:00.000000,NON_COMPANY_WORKER,4
,1192,2018-04-29 00:00:00.000000,NON_COMPANY_WORKER,5
,1193,2018-04-29 00:00:00.000000,COMPANY_WORKER,5
,1194,2018-04-29 00:00:00.000000,COMPANY_WORKER,3
,1195,2018-04-29 00:00:00.000000,NON_COMPANY_WORKER,3
,1196,2018-04-30 00:00:00.000000,COMPANY_WORKER,1
,1197,2018-04-30 00:00:00.000000,NON_COMPANY_WORKER,1
,1198,2018-04-30 00:00:00.000000,COMPANY_WORKER,2
,1199,2018-04-30 00:00:00.000000,NON_COMPANY_WORKER,2
,1200,2018-04-30 00:00:00.000000,COMPANY_WORKER,4
,1201,2018-04-30 00:00:00.000000,NON_COMPANY_WORKER,4
,1202,2018-04-30 00:00:00.000000,NON_COMPANY_WORKER,5
,1203,2018-04-30 00:00:00.000000,COMPANY_WORKER,5
,1204,2018-04-30 00:00:00.000000,COMPANY_WORKER,3
,1205,2018-04-30 00:00:00.000000,NON_COMPANY_WORKER,3
,1206,2018-05-01 00:00:00.000000,COMPANY_WORKER,1
,1207,2018-05-01 00:00:00.000000,NON_COMPANY_WORKER,1
,1208,2018-05-01 00:00:00.000000,COMPANY_WORKER,2
,1209,2018-05-01 00:00:00.000000,NON_COMPANY_WORKER,2
,1210,2018-05-01 00:00:00.000000,COMPANY_WORKER,4
,1211,2018-05-01 00:00:00.000000,NON_COMPANY_WORKER,4
,1212,2018-05-01 00:00:00.000000,NON_COMPANY_WORKER,5
,1213,2018-05-01 00:00:00.000000,COMPANY_WORKER,5
,1214,2018-05-01 00:00:00.000000,COMPANY_WORKER,3
,1215,2018-05-01 00:00:00.000000,NON_COMPANY_WORKER,3
,1216,2018-05-02 00:00:00.000000,COMPANY_WORKER,1
,1217,2018-05-02 00:00:00.000000,NON_COMPANY_WORKER,1
,1218,2018-05-02 00:00:00.000000,COMPANY_WORKER,2
,1219,2018-05-02 00:00:00.000000,NON_COMPANY_WORKER,2
,1220,2018-05-02 00:00:00.000000,COMPANY_WORKER,4
,1221,2018-05-02 00:00:00.000000,NON_COMPANY_WORKER,4
,1222,2018-05-02 00:00:00.000000,NON_COMPANY_WORKER,5
,1223,2018-05-02 00:00:00.000000,COMPANY_WORKER,5
,1224,2018-05-02 00:00:00.000000,COMPANY_WORKER,3
,1225,2018-05-02 00:00:00.000000,NON_COMPANY_WORKER,3
,1226,2018-05-03 00:00:00.000000,COMPANY_WORKER,1
,1227,2018-05-03 00:00:00.000000,NON_COMPANY_WORKER,1
,1228,2018-05-03 00:00:00.000000,COMPANY_WORKER,2
,1229,2018-05-03 00:00:00.000000,NON_COMPANY_WORKER,2
,1230,2018-05-03 00:00:00.000000,COMPANY_WORKER,4
,1231,2018-05-03 00:00:00.000000,NON_COMPANY_WORKER,4
,1232,2018-05-03 00:00:00.000000,NON_COMPANY_WORKER,5
,1233,2018-05-03 00:00:00.000000,COMPANY_WORKER,5
,1234,2018-05-03 00:00:00.000000,COMPANY_WORKER,3
,1235,2018-05-03 00:00:00.000000,NON_COMPANY_WORKER,3
,1236,2018-05-04 00:00:00.000000,COMPANY_WORKER,1
,1237,2018-05-04 00:00:00.000000,NON_COMPANY_WORKER,1
,1238,2018-05-04 00:00:00.000000,COMPANY_WORKER,2
,1239,2018-05-04 00:00:00.000000,NON_COMPANY_WORKER,2
,1240,2018-05-04 00:00:00.000000,COMPANY_WORKER,4
,1241,2018-05-04 00:00:00.000000,NON_COMPANY_WORKER,4
,1242,2018-05-04 00:00:00.000000,NON_COMPANY_WORKER,5
,1243,2018-05-04 00:00:00.000000,COMPANY_WORKER,5
,1244,2018-05-04 00:00:00.000000,COMPANY_WORKER,3
,1245,2018-05-04 00:00:00.000000,NON_COMPANY_WORKER,3
,1246,2018-05-05 00:00:00.000000,COMPANY_WORKER,1
,1247,2018-05-05 00:00:00.000000,NON_COMPANY_WORKER,1
,1248,2018-05-05 00:00:00.000000,COMPANY_WORKER,2
,1249,2018-05-05 00:00:00.000000,NON_COMPANY_WORKER,2
,1250,2018-05-05 00:00:00.000000,COMPANY_WORKER,4
,1251,2018-05-05 00:00:00.000000,NON_COMPANY_WORKER,4
,1252,2018-05-05 00:00:00.000000,NON_COMPANY_WORKER,5
,1253,2018-05-05 00:00:00.000000,COMPANY_WORKER,5
,1254,2018-05-05 00:00:00.000000,COMPANY_WORKER,3
,1255,2018-05-05 00:00:00.000000,NON_COMPANY_WORKER,3
,1256,2018-05-06 00:00:00.000000,COMPANY_WORKER,1
,1257,2018-05-06 00:00:00.000000,NON_COMPANY_WORKER,1
,1258,2018-05-06 00:00:00.000000,COMPANY_WORKER,2
,1259,2018-05-06 00:00:00.000000,NON_COMPANY_WORKER,2
,1260,2018-05-06 00:00:00.000000,COMPANY_WORKER,4
,1261,2018-05-06 00:00:00.000000,NON_COMPANY_WORKER,4
,1262,2018-05-06 00:00:00.000000,NON_COMPANY_WORKER,5
,1263,2018-05-06 00:00:00.000000,COMPANY_WORKER,5
,1264,2018-05-06 00:00:00.000000,COMPANY_WORKER,3
,1265,2018-05-06 00:00:00.000000,NON_COMPANY_WORKER,3
,1266,2018-05-07 00:00:00.000000,COMPANY_WORKER,1
,1267,2018-05-07 00:00:00.000000,NON_COMPANY_WORKER,1
,1268,2018-05-07 00:00:00.000000,COMPANY_WORKER,2
,1269,2018-05-07 00:00:00.000000,NON_COMPANY_WORKER,2
,1270,2018-05-07 00:00:00.000000,COMPANY_WORKER,4
,1271,2018-05-07 00:00:00.000000,NON_COMPANY_WORKER,4
,1272,2018-05-07 00:00:00.000000,NON_COMPANY_WORKER,5
,1273,2018-05-07 00:00:00.000000,COMPANY_WORKER,5
,1274,2018-05-07 00:00:00.000000,COMPANY_WORKER,3
,1275,2018-05-07 00:00:00.000000,NON_COMPANY_WORKER,3
,1276,2018-05-08 00:00:00.000000,COMPANY_WORKER,1
,1277,2018-05-08 00:00:00.000000,NON_COMPANY_WORKER,1
,1278,2018-05-08 00:00:00.000000,COMPANY_WORKER,2
,1279,2018-05-08 00:00:00.000000,NON_COMPANY_WORKER,2
,1280,2018-05-08 00:00:00.000000,COMPANY_WORKER,4
,1281,2018-05-08 00:00:00.000000,NON_COMPANY_WORKER,4
,1282,2018-05-08 00:00:00.000000,NON_COMPANY_WORKER,5
,1283,2018-05-08 00:00:00.000000,COMPANY_WORKER,5
,1284,2018-05-08 00:00:00.000000,COMPANY_WORKER,3
,1285,2018-05-08 00:00:00.000000,NON_COMPANY_WORKER,3
,1286,2018-05-09 00:00:00.000000,COMPANY_WORKER,1
,1287,2018-05-09 00:00:00.000000,NON_COMPANY_WORKER,1
,1288,2018-05-09 00:00:00.000000,COMPANY_WORKER,2
,1289,2018-05-09 00:00:00.000000,NON_COMPANY_WORKER,2
,1290,2018-05-09 00:00:00.000000,COMPANY_WORKER,4
,1291,2018-05-09 00:00:00.000000,NON_COMPANY_WORKER,4
,1292,2018-05-09 00:00:00.000000,NON_COMPANY_WORKER,5
,1293,2018-05-09 00:00:00.000000,COMPANY_WORKER,5
,1294,2018-05-09 00:00:00.000000,COMPANY_WORKER,3
,1295,2018-05-09 00:00:00.000000,NON_COMPANY_WORKER,3
,1296,2018-05-10 00:00:00.000000,COMPANY_WORKER,1
,1297,2018-05-10 00:00:00.000000,NON_COMPANY_WORKER,1
,1298,2018-05-10 00:00:00.000000,COMPANY_WORKER,2
,1299,2018-05-10 00:00:00.000000,NON_COMPANY_WORKER,2
,1300,2018-05-10 00:00:00.000000,COMPANY_WORKER,4
,1301,2018-05-10 00:00:00.000000,NON_COMPANY_WORKER,4
,1302,2018-05-10 00:00:00.000000,NON_COMPANY_WORKER,5
,1303,2018-05-10 00:00:00.000000,COMPANY_WORKER,5
,1304,2018-05-10 00:00:00.000000,COMPANY_WORKER,3
,1305,2018-05-10 00:00:00.000000,NON_COMPANY_WORKER,3
,1306,2018-05-11 00:00:00.000000,COMPANY_WORKER,1
,1307,2018-05-11 00:00:00.000000,NON_COMPANY_WORKER,1
