price_id,date_when_price_set,price
666,2018-05-16 00:47:54.977498,17500
667,2018-05-16 00:47:54.984032,20000
668,2018-05-16 00:47:54.990460,16500
669,2018-05-16 00:47:54.996447,16500
670,2018-05-16 00:47:55.001037,9000
671,2018-05-16 00:47:55.005256,9000
672,2018-05-16 00:47:55.009647,9500
673,2018-05-16 00:47:55.020035,9500
674,2018-05-16 00:47:55.030074,25000
675,2018-05-16 00:47:55.037505,25000
676,2018-05-16 00:47:55.049977,17500
677,2018-05-16 00:47:55.054431,20000
678,2018-05-16 00:47:55.066836,16500
679,2018-05-16 00:47:55.075323,16500
680,2018-05-16 00:47:55.086671,9000
681,2018-05-16 00:47:55.115087,9000
682,2018-05-16 00:47:55.125493,9500
683,2018-05-16 00:47:55.130670,9500
684,2018-05-16 00:47:55.135467,25000
685,2018-05-16 00:47:55.139423,25000
686,2018-05-16 00:47:55.143960,17500
687,2018-05-16 00:47:55.148802,20000
688,2018-05-16 00:47:55.152743,16500
689,2018-05-16 00:47:55.157340,16500
690,2018-05-16 00:47:55.162454,9000
691,2018-05-16 00:47:55.166847,9000
692,2018-05-16 00:47:55.171788,9500
693,2018-05-16 00:47:55.176152,9500
694,2018-05-16 00:47:55.181217,25000
695,2018-05-16 00:47:55.185453,25000
696,2018-05-16 00:47:55.193144,17500
697,2018-05-16 00:47:55.198541,20000
698,2018-05-16 00:47:55.204204,16500
699,2018-05-16 00:47:55.208573,16500
700,2018-05-16 00:47:55.212498,9000
701,2018-05-16 00:47:55.217000,9000
702,2018-05-16 00:47:55.225114,9500
703,2018-05-16 00:47:55.233467,9500
704,2018-05-16 00:47:55.245414,25000
705,2018-05-16 00:47:55.257687,25000
706,2018-05-16 00:47:55.283004,17500
707,2018-05-16 00:47:55.319471,20000
708,2018-05-16 00:47:55.330652,16500
709,2018-05-16 00:47:55.339579,16500
710,2018-05-16 00:47:55.353823,9000
711,2018-05-16 00:47:55.359055,9000
712,2018-05-16 00:47:55.365621,9500
713,2018-05-16 00:47:55.369749,9500
714,2018-05-16 00:47:55.373813,25000
715,2018-05-16 00:47:55.378789,25000
716,2018-05-16 00:47:55.382947,17500
717,2018-05-16 00:47:55.387390,20000
718,2018-05-16 00:47:55.392763,16500
719,2018-05-16 00:47:55.403630,16500
720,2018-05-16 00:47:55.415360,9000
721,2018-05-16 00:47:55.420251,9000
722,2018-05-16 00:47:55.424545,9500
723,2018-05-16 00:47:55.429471,9500
724,2018-05-16 00:47:55.433828,25000
725,2018-05-16 00:47:55.448365,25000
726,2018-05-16 00:47:55.461786,17500
727,2018-05-16 00:47:55.471937,20000
728,2018-05-16 00:47:55.483143,16500
729,2018-05-16 00:47:55.499976,16500
730,2018-05-16 00:47:55.534870,9000
731,2018-05-16 00:47:55.550458,9000
732,2018-05-16 00:47:55.556816,9500
733,2018-05-16 00:47:55.562922,9500
734,2018-05-16 00:47:55.567019,25000
735,2018-05-16 00:47:55.571845,25000
736,2018-05-16 00:47:55.578022,17500
737,2018-05-16 00:47:55.582266,20000
738,2018-05-16 00:47:55.586689,16500
739,2018-05-16 00:47:55.590864,16500
740,2018-05-16 00:47:55.595108,9000
741,2018-05-16 00:47:55.602002,9000
742,2018-05-16 00:47:55.609112,9500
743,2018-05-16 00:47:55.615000,9500
744,2018-05-16 00:47:55.619165,25000
745,2018-05-16 00:47:55.624080,25000
746,2018-05-16 00:47:55.628989,17500
747,2018-05-16 00:47:55.633537,20000
748,2018-05-16 00:47:55.637444,16500
749,2018-05-16 00:47:55.642489,16500
750,2018-05-16 00:47:55.652233,9000
751,2018-05-16 00:47:55.662379,9000
752,2018-05-16 00:47:55.671609,9500
753,2018-05-16 00:47:55.683466,9500
754,2018-05-16 00:47:55.687707,25000
755,2018-05-16 00:47:55.720171,25000
756,2018-05-16 00:47:55.737175,17500
757,2018-05-16 00:47:55.751786,20000
758,2018-05-16 00:47:55.756158,16500
759,2018-05-16 00:47:55.764895,16500
760,2018-05-16 00:47:55.769372,9000
761,2018-05-16 00:47:55.773914,9000
762,2018-05-16 00:47:55.778899,9500
763,2018-05-16 00:47:55.783779,9500
764,2018-05-16 00:47:55.788221,25000
765,2018-05-16 00:47:55.793592,25000
766,2018-05-16 00:47:55.797718,17500
767,2018-05-16 00:47:55.802641,20000
768,2018-05-16 00:47:55.808852,16500
769,2018-05-16 00:47:55.815228,16500
770,2018-05-16 00:47:55.820889,9000
771,2018-05-16 00:47:55.825594,9000
772,2018-05-16 00:47:55.830253,9500
773,2018-05-16 00:47:55.834385,9500
774,2018-05-16 00:47:55.845150,25000
775,2018-05-16 00:47:55.852986,25000
776,2018-05-16 00:47:55.875095,17500
777,2018-05-16 00:47:55.885705,20000
778,2018-05-16 00:47:55.891647,16500
779,2018-05-16 00:47:55.907214,16500
780,2018-05-16 00:47:55.931216,9000
781,2018-05-16 00:47:55.943531,9000
782,2018-05-16 00:47:55.955836,9500
783,2018-05-16 00:47:55.970188,9500
784,2018-05-16 00:47:55.979288,25000
785,2018-05-16 00:47:55.989069,25000
786,2018-05-16 00:47:55.996496,17500
787,2018-05-16 00:47:56.002428,20000
788,2018-05-16 00:47:56.010490,16500
789,2018-05-16 00:47:56.020850,16500
790,2018-05-16 00:47:56.028077,9000
791,2018-05-16 00:47:56.034612,9000
792,2018-05-16 00:47:56.039711,9500
793,2018-05-16 00:47:56.045064,9500
794,2018-05-16 00:47:56.050747,25000
795,2018-05-16 00:47:56.055385,25000
796,2018-05-16 00:47:56.066503,17500
797,2018-05-16 00:47:56.073022,20000
798,2018-05-16 00:47:56.084928,16500
799,2018-05-16 00:47:56.096681,16500
800,2018-05-16 00:47:56.104886,9000
801,2018-05-16 00:47:56.114050,9000
802,2018-05-16 00:47:56.129348,9500
803,2018-05-16 00:47:56.143400,9500
804,2018-05-16 00:47:56.155144,25000
805,2018-05-16 00:47:56.163258,25000
806,2018-05-16 00:47:56.170046,17500
807,2018-05-16 00:47:56.176806,20000
808,2018-05-16 00:47:56.183070,16500
809,2018-05-16 00:47:56.186966,16500
810,2018-05-16 00:47:56.191299,9000
811,2018-05-16 00:47:56.195573,9000
812,2018-05-16 00:47:56.200018,9500
813,2018-05-16 00:47:56.204769,9500
814,2018-05-16 00:47:56.208675,25000
815,2018-05-16 00:47:56.213027,25000
816,2018-05-16 00:47:56.217691,17500
817,2018-05-16 00:47:56.224196,20000
818,2018-05-16 00:47:56.229446,16500
819,2018-05-16 00:47:56.234519,16500
820,2018-05-16 00:47:56.238667,9000
821,2018-05-16 00:47:56.243031,9000
822,2018-05-16 00:47:56.247737,9500
823,2018-05-16 00:47:56.252476,9500
824,2018-05-16 00:47:56.256435,25000
825,2018-05-16 00:47:56.260483,25000
826,2018-05-16 00:47:56.265148,17500
827,2018-05-16 00:47:56.279112,20000
828,2018-05-16 00:47:56.289487,16500
829,2018-05-16 00:47:56.298200,16500
830,2018-05-16 00:47:56.304532,9000
831,2018-05-16 00:47:56.310612,9000
832,2018-05-16 00:47:56.320278,9500
833,2018-05-16 00:47:56.334077,9500
834,2018-05-16 00:47:56.349233,25000
835,2018-05-16 00:47:56.367347,25000
836,2018-05-16 00:47:56.384004,17500
837,2018-05-16 00:47:56.389106,20000
838,2018-05-16 00:47:56.397619,16500
839,2018-05-16 00:47:56.401719,16500
840,2018-05-16 00:47:56.412995,9000
841,2018-05-16 00:47:56.417494,9000
842,2018-05-16 00:47:56.421433,9500
843,2018-05-16 00:47:56.427455,9500
844,2018-05-16 00:47:56.433588,25000
845,2018-05-16 00:47:56.438043,25000
846,2018-05-16 00:47:56.442812,17500
847,2018-05-16 00:47:56.448439,20000
848,2018-05-16 00:47:56.452340,16500
849,2018-05-16 00:47:56.456543,16500
850,2018-05-16 00:47:56.461096,9000
851,2018-05-16 00:47:56.465008,9000
852,2018-05-16 00:47:56.469387,9500
853,2018-05-16 00:47:56.484954,9500
854,2018-05-16 00:47:56.498003,25000
855,2018-05-16 00:47:56.515755,25000
856,2018-05-16 00:47:56.536335,17500
857,2018-05-16 00:47:56.556836,20000
858,2018-05-16 00:47:56.579912,16500
859,2018-05-16 00:47:56.588135,16500
860,2018-05-16 00:47:56.596567,9000
861,2018-05-16 00:47:56.601023,9000
862,2018-05-16 00:47:56.605361,9500
863,2018-05-16 00:47:56.610244,9500
864,2018-05-16 00:47:56.614685,25000
865,2018-05-16 00:47:56.619340,25000
866,2018-05-16 00:47:56.624677,17500
867,2018-05-16 00:47:56.629352,20000
868,2018-05-16 00:47:56.637198,16500
869,2018-05-16 00:47:56.645843,16500
870,2018-05-16 00:47:56.653911,9000
871,2018-05-16 00:47:56.658197,9000
872,2018-05-16 00:47:56.663055,9500
873,2018-05-16 00:47:56.668189,9500
874,2018-05-16 00:47:56.672761,25000
875,2018-05-16 00:47:56.678279,25000
876,2018-05-16 00:47:56.693116,17500
877,2018-05-16 00:47:56.705380,20000
878,2018-05-16 00:47:56.724930,16500
879,2018-05-16 00:47:56.736628,16500
880,2018-05-16 00:47:56.752131,9000
881,2018-05-16 00:47:56.765994,9000
882,2018-05-16 00:47:56.777688,9500
883,2018-05-16 00:47:56.789109,9500
884,2018-05-16 00:47:56.797716,25000
885,2018-05-16 00:47:56.802556,25000
886,2018-05-16 00:47:56.806997,17500
887,2018-05-16 00:47:56.811449,20000
888,2018-05-16 00:47:56.816364,16500
889,2018-05-16 00:47:56.820413,16500
890,2018-05-16 00:47:56.824440,9000
891,2018-05-16 00:47:56.829409,9000
892,2018-05-16 00:47:56.833804,9500
893,2018-05-16 00:47:56.842378,9500
894,2018-05-16 00:47:56.853213,25000
895,2018-05-16 00:47:56.858284,25000
896,2018-05-16 00:47:56.868173,17500
897,2018-05-16 00:47:56.873262,20000
898,2018-05-16 00:47:56.879234,16500
899,2018-05-16 00:47:56.899759,16500
900,2018-05-16 00:47:56.924222,9000
901,2018-05-16 00:47:56.975676,9000
902,2018-05-16 00:47:56.995013,9500
903,2018-05-16 00:47:57.006268,9500
904,2018-05-16 00:47:57.011876,25000
905,2018-05-16 00:47:57.020158,25000
906,2018-05-16 00:47:57.025107,17500
907,2018-05-16 00:47:57.030043,20000
908,2018-05-16 00:47:57.034794,16500
909,2018-05-16 00:47:57.041316,16500
910,2018-05-16 00:47:57.048526,9000
911,2018-05-16 00:47:57.054804,9000
912,2018-05-16 00:47:57.059395,9500
913,2018-05-16 00:47:57.064088,9500
914,2018-05-16 00:47:57.069010,25000
915,2018-05-16 00:47:57.073094,25000
916,2018-05-16 00:47:57.077116,17500
917,2018-05-16 00:47:57.080954,20000
918,2018-05-16 00:47:57.085697,16500
919,2018-05-16 00:47:57.096759,16500
920,2018-05-16 00:47:57.102023,9000
921,2018-05-16 00:47:57.111231,9000
922,2018-05-16 00:47:57.121603,9500
923,2018-05-16 00:47:57.127377,9500
924,2018-05-16 00:47:57.137238,25000
925,2018-05-16 00:47:57.142894,25000
926,2018-05-16 00:47:57.165852,17500
927,2018-05-16 00:47:57.177040,20000
928,2018-05-16 00:47:57.187642,16500
929,2018-05-16 00:47:57.195480,16500
930,2018-05-16 00:47:57.204115,9000
931,2018-05-16 00:47:57.209386,9000
932,2018-05-16 00:47:57.215829,9500
933,2018-05-16 00:47:57.219874,9500
934,2018-05-16 00:47:57.224478,25000
935,2018-05-16 00:47:57.229115,25000
936,2018-05-16 00:47:57.233389,17500
937,2018-05-16 00:47:57.237533,20000
938,2018-05-16 00:47:57.241611,16500
939,2018-05-16 00:47:57.246480,16500
940,2018-05-16 00:47:57.253050,9000
941,2018-05-16 00:47:57.257347,9000
942,2018-05-16 00:47:57.263500,9500
943,2018-05-16 00:47:57.273141,9500
944,2018-05-16 00:47:57.280584,25000
945,2018-05-16 00:47:57.285329,25000
946,2018-05-16 00:47:57.290151,17500
947,2018-05-16 00:47:57.303123,20000
948,2018-05-16 00:47:57.309655,16500
949,2018-05-16 00:47:57.320058,16500
950,2018-05-16 00:47:57.329994,9000
951,2018-05-16 00:47:57.339913,9000
952,2018-05-16 00:47:57.353856,9500
953,2018-05-16 00:47:57.384382,9500
954,2018-05-16 00:47:57.402461,25000
955,2018-05-16 00:47:57.412707,25000
956,2018-05-16 00:47:57.418052,17500
957,2018-05-16 00:47:57.422166,20000
958,2018-05-16 00:47:57.426637,16500
959,2018-05-16 00:47:57.430916,16500
960,2018-05-16 00:47:57.435844,9000
961,2018-05-16 00:47:57.440266,9000
962,2018-05-16 00:47:57.444165,9500
963,2018-05-16 00:47:57.448963,9500
964,2018-05-16 00:47:57.453448,25000
965,2018-05-16 00:47:57.459256,25000
966,2018-05-16 00:47:57.465947,17500
967,2018-05-16 00:47:57.471103,20000
968,2018-05-16 00:47:57.477601,16500
969,2018-05-16 00:47:57.482566,16500
970,2018-05-16 00:47:57.487051,9000
971,2018-05-16 00:47:57.494159,9000
972,2018-05-16 00:47:57.507505,9500
973,2018-05-16 00:47:57.519297,9500
974,2018-05-16 00:47:57.523864,25000
975,2018-05-16 00:47:57.535147,25000
976,2018-05-16 00:47:57.543929,17500
977,2018-05-16 00:47:57.554207,20000
978,2018-05-16 00:47:57.562566,16500
979,2018-05-16 00:47:57.586315,16500
980,2018-05-16 00:47:57.600538,9000
981,2018-05-16 00:47:57.606259,9000
982,2018-05-16 00:47:57.613333,9500
983,2018-05-16 00:47:57.618377,9500
984,2018-05-16 00:47:57.622518,25000
985,2018-05-16 00:47:57.627210,25000
986,2018-05-16 00:47:57.631411,17500
987,2018-05-16 00:47:57.635814,20000
988,2018-05-16 00:47:57.640587,16500
989,2018-05-16 00:47:57.645560,16500
990,2018-05-16 00:47:57.649579,9000
991,2018-05-16 00:47:57.655051,9000
992,2018-05-16 00:47:57.659618,9500
993,2018-05-16 00:47:57.668894,9500
994,2018-05-16 00:47:57.673714,25000
995,2018-05-16 00:47:57.680716,25000
996,2018-05-16 00:47:57.685674,17500
997,2018-05-16 00:47:57.690711,20000
998,2018-05-16 00:47:57.695100,16500
999,2018-05-16 00:47:57.700364,16500
1000,2018-05-16 00:47:57.714212,9000
1001,2018-05-16 00:47:57.725093,9000
1002,2018-05-16 00:47:57.736183,9500
1003,2018-05-16 00:47:57.740608,9500
1004,2018-05-16 00:47:57.753592,25000
1005,2018-05-16 00:47:57.772892,25000
1006,2018-05-16 00:47:57.787753,17500
1007,2018-05-16 00:47:57.807790,20000
1008,2018-05-16 00:47:57.819080,16500
1009,2018-05-16 00:47:57.823510,16500
1010,2018-05-16 00:47:57.830425,9000
1011,2018-05-16 00:47:57.834955,9000
1012,2018-05-16 00:47:57.839487,9500
1013,2018-05-16 00:47:57.850676,9500
1014,2018-05-16 00:47:57.855845,25000
1015,2018-05-16 00:47:57.864533,25000
1016,2018-05-16 00:47:57.869016,17500
1017,2018-05-16 00:47:57.879341,20000
1018,2018-05-16 00:47:57.886067,16500
1019,2018-05-16 00:47:57.895359,16500
1020,2018-05-16 00:47:57.901168,9000
1021,2018-05-16 00:47:57.909538,9000
1022,2018-05-16 00:47:57.929233,9500
1023,2018-05-16 00:47:57.939142,9500
1024,2018-05-16 00:47:57.947382,25000
1025,2018-05-16 00:47:57.958597,25000
1026,2018-05-16 00:47:57.964103,17500
1027,2018-05-16 00:47:57.988414,20000
1028,2018-05-16 00:47:58.026358,16500
1029,2018-05-16 00:47:58.032635,16500
1030,2018-05-16 00:47:58.041943,9000
1031,2018-05-16 00:47:58.046736,9000
1032,2018-05-16 00:47:58.051226,9500
1033,2018-05-16 00:47:58.056213,9500
1034,2018-05-16 00:47:58.061034,25000
1035,2018-05-16 00:47:58.066054,25000
1036,2018-05-16 00:47:58.070359,17500
1037,2018-05-16 00:47:58.078447,20000
1038,2018-05-16 00:47:58.084749,16500
1039,2018-05-16 00:47:58.091837,16500
1040,2018-05-16 00:47:58.097971,9000
1041,2018-05-16 00:47:58.105500,9000
1042,2018-05-16 00:47:58.110566,9500
1043,2018-05-16 00:47:58.130403,9500
1044,2018-05-16 00:47:58.140749,25000
1045,2018-05-16 00:47:58.148358,25000
1046,2018-05-16 00:47:58.160114,17500
1047,2018-05-16 00:47:58.164813,20000
1048,2018-05-16 00:47:58.178078,16500
1049,2018-05-16 00:47:58.199427,16500
1050,2018-05-16 00:47:58.213344,9000
1051,2018-05-16 00:47:58.225709,9000
1052,2018-05-16 00:47:58.229588,9500
1053,2018-05-16 00:47:58.236183,9500
1054,2018-05-16 00:47:58.241310,25000
1055,2018-05-16 00:47:58.245545,25000
1056,2018-05-16 00:47:58.250123,17500
1057,2018-05-16 00:47:58.254068,20000
1058,2018-05-16 00:47:58.258251,16500
1059,2018-05-16 00:47:58.262607,16500
1060,2018-05-16 00:47:58.266578,9000
1061,2018-05-16 00:47:58.271274,9000
1062,2018-05-16 00:47:58.276034,9500
1063,2018-05-16 00:47:58.280385,9500
1064,2018-05-16 00:47:58.287811,25000
1065,2018-05-16 00:47:58.293231,25000
1066,2018-05-16 00:47:58.298757,17500
1067,2018-05-16 00:47:58.303038,20000
1068,2018-05-16 00:47:58.307087,16500
1069,2018-05-16 00:47:58.311505,16500
1070,2018-05-16 00:47:58.317022,9000
1071,2018-05-16 00:47:58.329305,9000
1072,2018-05-16 00:47:58.336527,9500
1073,2018-05-16 00:47:58.346944,9500
1074,2018-05-16 00:47:58.365051,25000
1075,2018-05-16 00:47:58.381504,25000
1076,2018-05-16 00:47:58.408950,17500
1077,2018-05-16 00:47:58.428188,20000
1078,2018-05-16 00:47:58.433575,16500
1079,2018-05-16 00:47:58.437882,16500
1080,2018-05-16 00:47:58.442746,9000
1081,2018-05-16 00:47:58.446698,9000
1082,2018-05-16 00:47:58.451096,9500
1083,2018-05-16 00:47:58.455828,9500
1084,2018-05-16 00:47:58.460355,25000
1085,2018-05-16 00:47:58.465568,25000
1086,2018-05-16 00:47:58.470278,17500
1087,2018-05-16 00:47:58.475915,20000
1088,2018-05-16 00:47:58.481599,16500
1089,2018-05-16 00:47:58.487891,16500
1090,2018-05-16 00:47:58.500290,9000
1091,2018-05-16 00:47:58.507410,9000
1092,2018-05-16 00:47:58.514673,9500
1093,2018-05-16 00:47:58.519752,9500
1094,2018-05-16 00:47:58.525012,25000
1095,2018-05-16 00:47:58.530925,25000
1096,2018-05-16 00:47:58.545719,17500
1097,2018-05-16 00:47:58.572460,20000
1098,2018-05-16 00:47:58.580738,16500
1099,2018-05-16 00:47:58.591615,16500
1100,2018-05-16 00:47:58.603747,9000
1101,2018-05-16 00:47:58.618500,9000
1102,2018-05-16 00:47:58.630116,9500
1103,2018-05-16 00:47:58.636051,9500
1104,2018-05-16 00:47:58.641852,25000
1105,2018-05-16 00:47:58.646250,25000
1106,2018-05-16 00:47:58.651104,17500
1107,2018-05-16 00:47:58.656401,20000
1108,2018-05-16 00:47:58.660412,16500
1109,2018-05-16 00:47:58.669264,16500
1110,2018-05-16 00:47:58.674064,9000
1111,2018-05-16 00:47:58.680428,9000
1112,2018-05-16 00:47:58.684880,9500
1113,2018-05-16 00:47:58.689535,9500
1114,2018-05-16 00:47:58.696079,25000
1115,2018-05-16 00:47:58.701671,25000
1116,2018-05-16 00:47:58.707546,17500
1117,2018-05-16 00:47:58.712613,20000
1118,2018-05-16 00:47:58.718175,16500
1119,2018-05-16 00:47:58.722589,16500
1120,2018-05-16 00:47:58.727009,9000
1121,2018-05-16 00:47:58.732034,9000
1122,2018-05-16 00:47:58.737356,9500
1123,2018-05-16 00:47:58.742102,9500
1124,2018-05-16 00:47:58.756225,25000
1125,2018-05-16 00:47:58.766794,25000
1126,2018-05-16 00:47:58.775323,17500
1127,2018-05-16 00:47:58.782432,20000
1128,2018-05-16 00:47:58.795904,16500
1129,2018-05-16 00:47:58.825443,16500
1130,2018-05-16 00:47:58.846674,9000
1131,2018-05-16 00:47:58.869205,9000
1132,2018-05-16 00:47:58.877696,9500
1133,2018-05-16 00:47:58.882230,9500
1134,2018-05-16 00:47:58.886912,25000
1135,2018-05-16 00:47:58.893042,25000
1136,2018-05-16 00:47:58.898138,17500
1137,2018-05-16 00:47:58.904690,20000
1138,2018-05-16 00:47:58.912711,16500
1139,2018-05-16 00:47:58.924379,16500
1140,2018-05-16 00:47:58.929743,9000
1141,2018-05-16 00:47:58.935412,9000
1142,2018-05-16 00:47:58.940562,9500
1143,2018-05-16 00:47:58.945310,9500
1144,2018-05-16 00:47:58.950413,25000
1145,2018-05-16 00:47:58.965572,25000
1146,2018-05-16 00:47:58.978562,17500
1147,2018-05-16 00:47:58.996060,20000
1148,2018-05-16 00:47:59.013641,16500
1149,2018-05-16 00:47:59.032608,16500
1150,2018-05-16 00:47:59.052932,9000
1151,2018-05-16 00:47:59.062217,9000
1152,2018-05-16 00:47:59.067271,9500
1153,2018-05-16 00:47:59.073140,9500
1154,2018-05-16 00:47:59.077466,25000
1155,2018-05-16 00:47:59.081537,25000
1156,2018-05-16 00:47:59.086259,17500
1157,2018-05-16 00:47:59.090807,20000
1158,2018-05-16 00:47:59.095365,16500
1159,2018-05-16 00:47:59.099335,16500
1160,2018-05-16 00:47:59.103867,9000
1161,2018-05-16 00:47:59.110123,9000
1162,2018-05-16 00:47:59.116248,9500
1163,2018-05-16 00:47:59.123360,9500
1164,2018-05-16 00:47:59.131451,25000
1165,2018-05-16 00:47:59.137064,25000
1166,2018-05-16 00:47:59.142404,17500
1167,2018-05-16 00:47:59.146683,20000
1168,2018-05-16 00:47:59.152339,16500
1169,2018-05-16 00:47:59.165069,16500
1170,2018-05-16 00:47:59.176028,9000
1171,2018-05-16 00:47:59.181440,9000
1172,2018-05-16 00:47:59.193390,9500
1173,2018-05-16 00:47:59.202493,9500
1174,2018-05-16 00:47:59.212279,25000
1175,2018-05-16 00:47:59.231105,25000
1176,2018-05-16 00:47:59.250348,17500
1177,2018-05-16 00:47:59.262885,20000
1178,2018-05-16 00:47:59.268653,16500
1179,2018-05-16 00:47:59.275644,16500
1180,2018-05-16 00:47:59.280018,9000
1181,2018-05-16 00:47:59.284225,9000
1182,2018-05-16 00:47:59.288729,9500
1183,2018-05-16 00:47:59.293319,9500
1184,2018-05-16 00:47:59.297548,25000
1185,2018-05-16 00:47:59.302035,25000
1186,2018-05-16 00:47:59.306206,17500
1187,2018-05-16 00:47:59.310600,20000
1188,2018-05-16 00:47:59.321072,16500
1189,2018-05-16 00:47:59.329886,16500
1190,2018-05-16 00:47:59.336668,9000
1191,2018-05-16 00:47:59.344560,9000
1192,2018-05-16 00:47:59.353767,9500
1193,2018-05-16 00:47:59.380202,9500
1194,2018-05-16 00:47:59.403279,25000
1195,2018-05-16 00:47:59.447281,25000
1196,2018-05-16 00:47:59.479601,17500
1197,2018-05-16 00:47:59.488125,20000
1198,2018-05-16 00:47:59.493263,16500
1199,2018-05-16 00:47:59.497823,16500
1200,2018-05-16 00:47:59.502716,9000
1201,2018-05-16 00:47:59.507511,9000
1202,2018-05-16 00:47:59.511607,9500
1203,2018-05-16 00:47:59.516290,9500
1204,2018-05-16 00:47:59.520471,25000
1205,2018-05-16 00:47:59.527095,25000
1206,2018-05-16 00:47:59.532642,17500
1207,2018-05-16 00:47:59.538033,20000
1208,2018-05-16 00:47:59.544828,16500
1209,2018-05-16 00:47:59.553331,16500
1210,2018-05-16 00:47:59.558592,9000
1211,2018-05-16 00:47:59.566037,9000
1212,2018-05-16 00:47:59.585309,9500
1213,2018-05-16 00:47:59.598608,9500
1214,2018-05-16 00:47:59.617650,25000
1215,2018-05-16 00:47:59.652560,25000
1216,2018-05-16 00:47:59.679082,17500
1217,2018-05-16 00:47:59.689149,20000
1218,2018-05-16 00:47:59.693943,16500
1219,2018-05-16 00:47:59.699234,16500
1220,2018-05-16 00:47:59.704133,9000
1221,2018-05-16 00:47:59.709139,9000
1222,2018-05-16 00:47:59.713770,9500
1223,2018-05-16 00:47:59.719744,9500
1224,2018-05-16 00:47:59.724477,25000
1225,2018-05-16 00:47:59.730930,25000
1226,2018-05-16 00:47:59.739084,17500
1227,2018-05-16 00:47:59.745167,20000
1228,2018-05-16 00:47:59.750085,16500
1229,2018-05-16 00:47:59.754688,16500
1230,2018-05-16 00:47:59.758926,9000
1231,2018-05-16 00:47:59.763981,9000
1232,2018-05-16 00:47:59.769786,9500
1233,2018-05-16 00:47:59.773908,9500
1234,2018-05-16 00:47:59.781178,25000
1235,2018-05-16 00:47:59.805283,25000
1236,2018-05-16 00:47:59.814591,17500
1237,2018-05-16 00:47:59.824102,20000
1238,2018-05-16 00:47:59.832695,16500
1239,2018-05-16 00:47:59.895083,16500
1240,2018-05-16 00:47:59.899330,9000
1241,2018-05-16 00:47:59.904663,9000
1242,2018-05-16 00:47:59.910226,9500
1243,2018-05-16 00:47:59.918637,9500
1244,2018-05-16 00:47:59.924520,25000
1245,2018-05-16 00:47:59.929500,25000
1246,2018-05-16 00:47:59.933721,17500
1247,2018-05-16 00:47:59.941359,20000
1248,2018-05-16 00:47:59.946208,16500
1249,2018-05-16 00:47:59.951976,16500
1250,2018-05-16 00:47:59.956302,9000
1251,2018-05-16 00:47:59.960925,9000
1252,2018-05-16 00:47:59.966097,9500
1253,2018-05-16 00:47:59.970319,9500
1254,2018-05-16 00:47:59.975761,25000
1255,2018-05-16 00:47:59.981175,25000
1256,2018-05-16 00:47:59.992944,17500
1257,2018-05-16 00:48:00.001922,20000
1258,2018-05-16 00:48:00.013942,16500
1259,2018-05-16 00:48:00.022132,16500
1260,2018-05-16 00:48:00.028850,9000
1261,2018-05-16 00:48:00.035775,9000
1262,2018-05-16 00:48:00.053581,9500
1263,2018-05-16 00:48:00.073215,9500
1264,2018-05-16 00:48:00.082221,25000
1265,2018-05-16 00:48:00.091313,25000
1266,2018-05-16 00:48:00.096884,17500
1267,2018-05-16 00:48:00.101693,20000
1268,2018-05-16 00:48:00.108544,16500
1269,2018-05-16 00:48:00.112701,16500
1270,2018-05-16 00:48:00.116922,9000
1271,2018-05-16 00:48:00.121666,9000
1272,2018-05-16 00:48:00.126205,9500
1273,2018-05-16 00:48:00.130638,9500
1274,2018-05-16 00:48:00.135722,25000
1275,2018-05-16 00:48:00.139880,25000
1276,2018-05-16 00:48:00.146952,17500
1277,2018-05-16 00:48:00.153602,20000
1278,2018-05-16 00:48:00.159502,16500
1279,2018-05-16 00:48:00.167393,16500
1280,2018-05-16 00:48:00.173330,9000
1281,2018-05-16 00:48:00.178091,9000
1282,2018-05-16 00:48:00.182355,9500
1283,2018-05-16 00:48:00.199599,9500
1284,2018-05-16 00:48:00.211497,25000
1285,2018-05-16 00:48:00.220033,25000
1286,2018-05-16 00:48:00.229700,17500
1287,2018-05-16 00:48:00.239345,20000
1288,2018-05-16 00:48:00.248882,16500
1289,2018-05-16 00:48:00.266786,16500
1290,2018-05-16 00:48:00.283719,9000
1291,2018-05-16 00:48:00.298076,9000
1292,2018-05-16 00:48:00.305445,9500
1293,2018-05-16 00:48:00.310536,9500
1294,2018-05-16 00:48:00.315053,25000
1295,2018-05-16 00:48:00.319051,25000
1296,2018-05-16 00:48:00.323824,17500
1297,2018-05-16 00:48:00.328355,20000
1298,2018-05-16 00:48:00.332842,16500
1299,2018-05-16 00:48:00.337985,16500
1300,2018-05-16 00:48:00.342158,9000
1301,2018-05-16 00:48:00.346459,9000
1302,2018-05-16 00:48:00.352860,9500
1303,2018-05-16 00:48:00.365980,9500
1304,2018-05-16 00:48:00.376446,25000
1305,2018-05-16 00:48:00.381502,25000
1306,2018-05-16 00:48:00.385630,17500
1307,2018-05-16 00:48:00.390142,20000
1308,2018-05-16 00:48:00.402025,16500
1309,2018-05-16 00:48:00.417048,16500
1310,2018-05-16 00:48:00.429892,9000
1311,2018-05-16 00:48:00.438046,9000
1312,2018-05-16 00:48:00.447186,9500
1313,2018-05-16 00:48:00.462620,9500
1314,2018-05-16 00:48:00.477593,25000
1315,2018-05-16 00:48:00.495878,25000
